"","State","Year","Product","Export_percentage"
"3989","Michigan",2015,"Non-commodity crops",20.0080527272612
"3990","Michigan",2015,"Oilseeds",23.3741005723382
"3991","Michigan",2015,"Poultry & Eggs",2.38783672865001
"3992","Michigan",2015,"Vegetables",7.75097765120261
"3993","Michigan",2016,"Cotton",0
"3994","Michigan",2016,"Fruits & Nuts",8.1096927037646
"3995","Michigan",2016,"Grains & Feed",21.0507322459604
"3996","Michigan",2016,"Meat & Animal Products",14.939542060894
"3997","Michigan",2016,"Non-commodity crops",20.3092326787244
"3998","Michigan",2016,"Oilseeds",26.0351356297487
"3999","Michigan",2016,"Poultry & Eggs",1.78793335344597
"4000","Michigan",2016,"Vegetables",7.76773132746185
"4001","Michigan",2017,"Cotton",0
"4002","Michigan",2017,"Fruits & Nuts",6.82816583987534
"4003","Michigan",2017,"Grains & Feed",19.5104135849112
"4004","Michigan",2017,"Meat & Animal Products",18.0425681114057
"4005","Michigan",2017,"Non-commodity crops",20.7531702474067
"4006","Michigan",2017,"Oilseeds",24.6452926319152
"4007","Michigan",2017,"Poultry & Eggs",2.09360902314692
"4008","Michigan",2017,"Vegetables",8.12678056133891
"4009","Michigan",2018,"Cotton",0
"4010","Michigan",2018,"Fruits & Nuts",6.2246845064018
"4011","Michigan",2018,"Grains & Feed",21.1209972194519
"4012","Michigan",2018,"Meat & Animal Products",17.4415665142798
"4013","Michigan",2018,"Non-commodity crops",23.4634759427374
"4014","Michigan",2018,"Oilseeds",20.6553835957576
"4015","Michigan",2018,"Poultry & Eggs",2.48890625164708
"4016","Michigan",2018,"Vegetables",8.60498596972434
"4017","Michigan",2019,"Cotton",0
"4018","Michigan",2019,"Fruits & Nuts",6.01681690032178
"4019","Michigan",2019,"Grains & Feed",18.8546060937876
"4020","Michigan",2019,"Meat & Animal Products",19.2409085351865
"4021","Michigan",2019,"Non-commodity crops",25.529342433222
"4022","Michigan",2019,"Oilseeds",20.3671898658419
"4023","Michigan",2019,"Poultry & Eggs",2.16762950741436
"4024","Michigan",2019,"Vegetables",7.82350666422591
"4025","Michigan",2020,"Cotton",0
"4026","Michigan",2020,"Fruits & Nuts",5.57676491604747
"4027","Michigan",2020,"Grains & Feed",17.7583387973299
"4028","Michigan",2020,"Meat & Animal Products",18.832873596528
"4029","Michigan",2020,"Non-commodity crops",23.6822310965697
"4030","Michigan",2020,"Oilseeds",25.4190107969018
"4031","Michigan",2020,"Poultry & Eggs",2.0639638311769
"4032","Michigan",2020,"Vegetables",6.66681696544633
"4033","Michigan",2021,"Cotton",0
"4034","Michigan",2021,"Fruits & Nuts",3.87855327129181
"4035","Michigan",2021,"Grains & Feed",22.0675781979884
"4036","Michigan",2021,"Meat & Animal Products",17.2192729240841
"4037","Michigan",2021,"Non-commodity crops",22.2009225414068
"4038","Michigan",2021,"Oilseeds",25.4085126275711
"4039","Michigan",2021,"Poultry & Eggs",1.94395003129801
"4040","Michigan",2021,"Vegetables",7.28121040635974
"4041","Michigan",2022,"Cotton",0
"4042","Michigan",2022,"Fruits & Nuts",5.05777715295128
"4043","Michigan",2022,"Grains & Feed",21.6235508988569
"4044","Michigan",2022,"Meat & Animal Products",17.5920379643445
"4045","Michigan",2022,"Non-commodity crops",20.9579368406662
"4046","Michigan",2022,"Oilseeds",26.372024716638
"4047","Michigan",2022,"Poultry & Eggs",2.65456606726709
"4048","Michigan",2022,"Vegetables",5.74210635927606
"4049","Minnesota",2000,"Cotton",0
"4050","Minnesota",2000,"Fruits & Nuts",0.170556881761915
"4051","Minnesota",2000,"Grains & Feed",35.347024201177
"4052","Minnesota",2000,"Meat & Animal Products",16.1733757287829
"4053","Minnesota",2000,"Non-commodity crops",6.94778691390403
"4054","Minnesota",2000,"Oilseeds",36.8526641091127
"4055","Minnesota",2000,"Poultry & Eggs",2.61349021344018
"4056","Minnesota",2000,"Vegetables",1.89510195182134
"4057","Minnesota",2001,"Cotton",0
"4058","Minnesota",2001,"Fruits & Nuts",0.221797712377604
"4059","Minnesota",2001,"Grains & Feed",33.6472256564245
"4060","Minnesota",2001,"Meat & Animal Products",19.3985552983479
"4061","Minnesota",2001,"Non-commodity crops",7.3892359649107
"4062","Minnesota",2001,"Oilseeds",34.0923302295755
"4063","Minnesota",2001,"Poultry & Eggs",2.99795724419868
"4064","Minnesota",2001,"Vegetables",2.25289789416516
"4065","Minnesota",2002,"Cotton",0
"4066","Minnesota",2002,"Fruits & Nuts",0.186336931075033
"4067","Minnesota",2002,"Grains & Feed",37.617590058886
"4068","Minnesota",2002,"Meat & Animal Products",15.2136101826694
"4069","Minnesota",2002,"Non-commodity crops",6.51252604724536
"4070","Minnesota",2002,"Oilseeds",36.271456702735
"4071","Minnesota",2002,"Poultry & Eggs",2.29034578809601
"4072","Minnesota",2002,"Vegetables",1.90813428929325
"4073","Minnesota",2003,"Cotton",0
"4074","Minnesota",2003,"Fruits & Nuts",0.193946207874301
"4075","Minnesota",2003,"Grains & Feed",32.3415277185108
"4076","Minnesota",2003,"Meat & Animal Products",15.2661894100347
"4077","Minnesota",2003,"Non-commodity crops",8.07975328316358
"4078","Minnesota",2003,"Oilseeds",39.8585317374902
"4079","Minnesota",2003,"Poultry & Eggs",2.29317116055624
"4080","Minnesota",2003,"Vegetables",1.9668804823703
"4081","Minnesota",2004,"Cotton",0
"4082","Minnesota",2004,"Fruits & Nuts",0.210466744854729
"4083","Minnesota",2004,"Grains & Feed",40.6840199070953
"4084","Minnesota",2004,"Meat & Animal Products",16.6876460377767
"4085","Minnesota",2004,"Non-commodity crops",7.4398421975237
"4086","Minnesota",2004,"Oilseeds",30.2468693910291
"4087","Minnesota",2004,"Poultry & Eggs",2.69558854133309
"4088","Minnesota",2004,"Vegetables",2.03556718038739
"4089","Minnesota",2005,"Cotton",0
"4090","Minnesota",2005,"Fruits & Nuts",0.206977345812868
"4091","Minnesota",2005,"Grains & Feed",33.9492809081334
"4092","Minnesota",2005,"Meat & Animal Products",19.7877855905046
"4093","Minnesota",2005,"Non-commodity crops",8.64886772395863
"4094","Minnesota",2005,"Oilseeds",30.8895993054995
"4095","Minnesota",2005,"Poultry & Eggs",3.79230944390639
"4096","Minnesota",2005,"Vegetables",2.72517968218457
"4097","Minnesota",2006,"Cotton",0
"4098","Minnesota",2006,"Fruits & Nuts",0.174098571251215
"4099","Minnesota",2006,"Grains & Feed",38.7041094392287
"4100","Minnesota",2006,"Meat & Animal Products",17.1133323808159
"4101","Minnesota",2006,"Non-commodity crops",8.90884581521049
"4102","Minnesota",2006,"Oilseeds",30.1587441286413
"4103","Minnesota",2006,"Poultry & Eggs",3.05741365114891
"4104","Minnesota",2006,"Vegetables",1.88345601370346
"4105","Minnesota",2007,"Cotton",0
"4106","Minnesota",2007,"Fruits & Nuts",0.172605618749231
"4107","Minnesota",2007,"Grains & Feed",40.1342711107206
"4108","Minnesota",2007,"Meat & Animal Products",16.6733041026753
"4109","Minnesota",2007,"Non-commodity crops",6.99138918713578
"4110","Minnesota",2007,"Oilseeds",31.3653514479424
"4111","Minnesota",2007,"Poultry & Eggs",2.72570550401185
"4112","Minnesota",2007,"Vegetables",1.93737302876477
"4113","Minnesota",2008,"Cotton",0
"4114","Minnesota",2008,"Fruits & Nuts",0.116882559895721
"4115","Minnesota",2008,"Grains & Feed",37.7272638243565
"4116","Minnesota",2008,"Meat & Animal Products",16.0792593189344
"4117","Minnesota",2008,"Non-commodity crops",5.51917584578628
"4118","Minnesota",2008,"Oilseeds",36.5015649556189
"4119","Minnesota",2008,"Poultry & Eggs",2.00046041635059
"4120","Minnesota",2008,"Vegetables",2.05539307905759
"4121","Minnesota",2009,"Cotton",0
"4122","Minnesota",2009,"Fruits & Nuts",0.0965529527564687
"4123","Minnesota",2009,"Grains & Feed",30.7299623987892
"4124","Minnesota",2009,"Meat & Animal Products",17.835836315341
"4125","Minnesota",2009,"Non-commodity crops",7.23713953753336
"4126","Minnesota",2009,"Oilseeds",39.4704366767536
"4127","Minnesota",2009,"Poultry & Eggs",2.4990791254929
"4128","Minnesota",2009,"Vegetables",2.13099299333353
"4129","Minnesota",2010,"Cotton",0
"4130","Minnesota",2010,"Fruits & Nuts",0.102192782686681
"4131","Minnesota",2010,"Grains & Feed",31.0706813026219
"4132","Minnesota",2010,"Meat & Animal Products",18.0245046504977
"4133","Minnesota",2010,"Non-commodity crops",7.49817271320387
"4134","Minnesota",2010,"Oilseeds",39.0691281738481
"4135","Minnesota",2010,"Poultry & Eggs",2.41610747391347
"4136","Minnesota",2010,"Vegetables",1.81921290322825
"4137","Minnesota",2011,"Cotton",0
"4138","Minnesota",2011,"Fruits & Nuts",0.12862193187216
"4139","Minnesota",2011,"Grains & Feed",37.3021989154269
"4140","Minnesota",2011,"Meat & Animal Products",18.6241156663039
"4141","Minnesota",2011,"Non-commodity crops",8.04155406944454
"4142","Minnesota",2011,"Oilseeds",31.6693810642144
"4143","Minnesota",2011,"Poultry & Eggs",2.46813190452408
"4144","Minnesota",2011,"Vegetables",1.76599644821417
"4145","Minnesota",2012,"Cotton",0
"4146","Minnesota",2012,"Fruits & Nuts",0.0523621011220984
"4147","Minnesota",2012,"Grains & Feed",28.3874077352143
"4148","Minnesota",2012,"Meat & Animal Products",18.1940477521837
"4149","Minnesota",2012,"Non-commodity crops",7.65933102542661
"4150","Minnesota",2012,"Oilseeds",41.1888704502899
"4151","Minnesota",2012,"Poultry & Eggs",2.32829464911082
"4152","Minnesota",2012,"Vegetables",2.18968628665259
"4153","Minnesota",2013,"Cotton",0
"4154","Minnesota",2013,"Fruits & Nuts",0.10796262519294
"4155","Minnesota",2013,"Grains & Feed",32.8105334873707
"4156","Minnesota",2013,"Meat & Animal Products",18.3174376772605
"4157","Minnesota",2013,"Non-commodity crops",8.15970154845125
"4158","Minnesota",2013,"Oilseeds",36.5051099009596
"4159","Minnesota",2013,"Poultry & Eggs",2.27846437619592
"4160","Minnesota",2013,"Vegetables",1.82079038456906
"4161","Minnesota",2014,"Cotton",0
"4162","Minnesota",2014,"Fruits & Nuts",0.11894312807093
"4163","Minnesota",2014,"Grains & Feed",30.880028947521
"4164","Minnesota",2014,"Meat & Animal Products",20.7669132024762
"4165","Minnesota",2014,"Non-commodity crops",7.02212200816031
"4166","Minnesota",2014,"Oilseeds",36.3790085843736
"4167","Minnesota",2014,"Poultry & Eggs",2.66288250932768
"4168","Minnesota",2014,"Vegetables",2.17010162007037
"4169","Minnesota",2015,"Cotton",0
"4170","Minnesota",2015,"Fruits & Nuts",0.138401407626894
"4171","Minnesota",2015,"Grains & Feed",31.2968312983844
"4172","Minnesota",2015,"Meat & Animal Products",20.7444048012735
"4173","Minnesota",2015,"Non-commodity crops",7.72099436800976
"4174","Minnesota",2015,"Oilseeds",35.899171525431
"4175","Minnesota",2015,"Poultry & Eggs",2.05313397796197
"4176","Minnesota",2015,"Vegetables",2.14706262131251
"4177","Minnesota",2016,"Cotton",0
"4178","Minnesota",2016,"Fruits & Nuts",0.0987692482248304
"4179","Minnesota",2016,"Grains & Feed",29.9871713307285
"4180","Minnesota",2016,"Meat & Animal Products",18.954677001904
"4181","Minnesota",2016,"Non-commodity crops",7.22034193158548
"4182","Minnesota",2016,"Oilseeds",39.422869991415
"4183","Minnesota",2016,"Poultry & Eggs",2.30680882491505
"4184","Minnesota",2016,"Vegetables",2.00936167122714
"4185","Minnesota",2017,"Cotton",0
"4186","Minnesota",2017,"Fruits & Nuts",0.119092683456835
"4187","Minnesota",2017,"Grains & Feed",31.1705098359328
"4188","Minnesota",2017,"Meat & Animal Products",21.7481625525849
"4189","Minnesota",2017,"Non-commodity crops",7.05442514371367
"4190","Minnesota",2017,"Oilseeds",35.7293321761281
"4191","Minnesota",2017,"Poultry & Eggs",2.21444214462547
"4192","Minnesota",2017,"Vegetables",1.96403546355818
"4193","Minnesota",2018,"Cotton",0
"4194","Minnesota",2018,"Fruits & Nuts",0
"4195","Minnesota",2018,"Grains & Feed",35.0627979210296
"4196","Minnesota",2018,"Meat & Animal Products",21.5107455212283
"4197","Minnesota",2018,"Non-commodity crops",7.17100616904604
"4198","Minnesota",2018,"Oilseeds",31.9764495316253
"4199","Minnesota",2018,"Poultry & Eggs",1.91979022843403
"4200","Minnesota",2018,"Vegetables",2.35921062863665
"4201","Minnesota",2019,"Cotton",0
"4202","Minnesota",2019,"Fruits & Nuts",0
"4203","Minnesota",2019,"Grains & Feed",29.0563091672925
"4204","Minnesota",2019,"Meat & Animal Products",24.5157286599114
"4205","Minnesota",2019,"Non-commodity crops",6.22101207089735
"4206","Minnesota",2019,"Oilseeds",35.469087218519
"4207","Minnesota",2019,"Poultry & Eggs",2.46102781813856
"4208","Minnesota",2019,"Vegetables",2.27683506524123
"4209","Minnesota",2020,"Cotton",0
"4210","Minnesota",2020,"Fruits & Nuts",0
"4211","Minnesota",2020,"Grains & Feed",27.4073885492826
"4212","Minnesota",2020,"Meat & Animal Products",22.4588116195487
"4213","Minnesota",2020,"Non-commodity crops",5.92012228206435
"4214","Minnesota",2020,"Oilseeds",39.4777989528563
"4215","Minnesota",2020,"Poultry & Eggs",2.13805394848307
"4216","Minnesota",2020,"Vegetables",2.597824647765
"4217","Minnesota",2021,"Cotton",0
"4218","Minnesota",2021,"Fruits & Nuts",0
"4219","Minnesota",2021,"Grains & Feed",36.1009641166314
"4220","Minnesota",2021,"Meat & Animal Products",18.9254140231799
"4221","Minnesota",2021,"Non-commodity crops",6.24503176549283
"4222","Minnesota",2021,"Oilseeds",34.7027894342753
"4223","Minnesota",2021,"Poultry & Eggs",2.07145247386769
"4224","Minnesota",2021,"Vegetables",1.95434818655302
"4225","Minnesota",2022,"Cotton",0
"4226","Minnesota",2022,"Fruits & Nuts",0
"4227","Minnesota",2022,"Grains & Feed",34.4998622146296
"4228","Minnesota",2022,"Meat & Animal Products",18.160557404238
"4229","Minnesota",2022,"Non-commodity crops",6.31509251070172
"4230","Minnesota",2022,"Oilseeds",37.4054134862051
"4231","Minnesota",2022,"Poultry & Eggs",1.69857476555779
"4232","Minnesota",2022,"Vegetables",1.92049961866783
"4233","Mississippi",2000,"Cotton",19.8072687490447
"4234","Mississippi",2000,"Fruits & Nuts",0.626511316958344
"4235","Mississippi",2000,"Grains & Feed",17.3863226353163
"4236","Mississippi",2000,"Meat & Animal Products",26.2369897437715
"4237","Mississippi",2000,"Non-commodity crops",2.03476619291385
"4238","Mississippi",2000,"Oilseeds",14.3763432079932
"4239","Mississippi",2000,"Poultry & Eggs",18.8928740163928
"4240","Mississippi",2000,"Vegetables",0.638924137609401
"4241","Mississippi",2001,"Cotton",27.821647623712
"4242","Mississippi",2001,"Fruits & Nuts",0.50976703060727
"4243","Mississippi",2001,"Grains & Feed",14.8187956842814
"4244","Mississippi",2001,"Meat & Animal Products",21.4888231099902
"4245","Mississippi",2001,"Non-commodity crops",1.93363871877276
"4246","Mississippi",2001,"Oilseeds",11.6656415738202
"4247","Mississippi",2001,"Poultry & Eggs",20.9630867877206
"4248","Mississippi",2001,"Vegetables",0.798599471095627
"4249","Mississippi",2002,"Cotton",22.1987855266774
"4250","Mississippi",2002,"Fruits & Nuts",0.547167975372956
"4251","Mississippi",2002,"Grains & Feed",19.345437103879
"4252","Mississippi",2002,"Meat & Animal Products",20.6081793392898
"4253","Mississippi",2002,"Non-commodity crops",2.0233524942052
"4254","Mississippi",2002,"Oilseeds",16.43814231147
"4255","Mississippi",2002,"Poultry & Eggs",17.7416580196968
"4256","Mississippi",2002,"Vegetables",1.09727722940891
"4257","Mississippi",2003,"Cotton",36.9788557676229
"4258","Mississippi",2003,"Fruits & Nuts",0.605071836437672
"4259","Mississippi",2003,"Grains & Feed",14.0807473770284
"4260","Mississippi",2003,"Meat & Animal Products",12.8564887461989
"4261","Mississippi",2003,"Non-commodity crops",1.36084145036762
"4262","Mississippi",2003,"Oilseeds",19.5998832514472
"4263","Mississippi",2003,"Poultry & Eggs",13.5047293793184
"4264","Mississippi",2003,"Vegetables",1.01338219157894
"4265","Mississippi",2004,"Cotton",37.4545362243178
"4266","Mississippi",2004,"Fruits & Nuts",0.407380126074174
"4267","Mississippi",2004,"Grains & Feed",15.3406598818586
"4268","Mississippi",2004,"Meat & Animal Products",12.0301966358029
"4269","Mississippi",2004,"Non-commodity crops",1.336260791171
"4270","Mississippi",2004,"Oilseeds",16.9602315094716
"4271","Mississippi",2004,"Poultry & Eggs",15.3471652560456
"4272","Mississippi",2004,"Vegetables",1.12356957525821
"4273","Mississippi",2005,"Cotton",32.0844933530837
"4274","Mississippi",2005,"Fruits & Nuts",0.646052027634211
"4275","Mississippi",2005,"Grains & Feed",13.700289370688
"4276","Mississippi",2005,"Meat & Animal Products",13.1947003399838
"4277","Mississippi",2005,"Non-commodity crops",1.41740848355556
"4278","Mississippi",2005,"Oilseeds",16.7802372029097
"4279","Mississippi",2005,"Poultry & Eggs",20.8607698612786
"4280","Mississippi",2005,"Vegetables",1.31604936086636
"4281","Mississippi",2006,"Cotton",36.6029413865611
"4282","Mississippi",2006,"Fruits & Nuts",0.620432171422836
"4283","Mississippi",2006,"Grains & Feed",13.4287157654025
"4284","Mississippi",2006,"Meat & Animal Products",13.692326955693
"4285","Mississippi",2006,"Non-commodity crops",1.5240619943755
"4286","Mississippi",2006,"Oilseeds",16.2528080946442
"4287","Mississippi",2006,"Poultry & Eggs",16.5957424482804
"4288","Mississippi",2006,"Vegetables",1.28297118362051
"4289","Mississippi",2007,"Cotton",26.3240209839443
"4290","Mississippi",2007,"Fruits & Nuts",0.815169709076717
"4291","Mississippi",2007,"Grains & Feed",22.3734348028688
"4292","Mississippi",2007,"Meat & Animal Products",12.0973126818435
"4293","Mississippi",2007,"Non-commodity crops",1.31632807035156
"4294","Mississippi",2007,"Oilseeds",17.5950401213132
"4295","Mississippi",2007,"Poultry & Eggs",18.3269255283969
"4296","Mississippi",2007,"Vegetables",1.1517681022051
"4297","Mississippi",2008,"Cotton",14.4463574050865
"4298","Mississippi",2008,"Fruits & Nuts",0.393408005462709
"4299","Mississippi",2008,"Grains & Feed",24.5769009994075
"4300","Mississippi",2008,"Meat & Animal Products",10.6106231181466
"4301","Mississippi",2008,"Non-commodity crops",2.30721872174159
"4302","Mississippi",2008,"Oilseeds",26.971215509865
"4303","Mississippi",2008,"Poultry & Eggs",19.6112086031225
"4304","Mississippi",2008,"Vegetables",1.08306763716767
"4305","Mississippi",2009,"Cotton",7.55276742777947
"4306","Mississippi",2009,"Fruits & Nuts",0.494118950473839
"4307","Mississippi",2009,"Grains & Feed",20.8651554829199
"4308","Mississippi",2009,"Meat & Animal Products",9.60440234657948
"4309","Mississippi",2009,"Non-commodity crops",2.48333539254291
"4310","Mississippi",2009,"Oilseeds",37.7362666820464
"4311","Mississippi",2009,"Poultry & Eggs",20.7727215446895
"4312","Mississippi",2009,"Vegetables",0.491232172968431
"4313","Mississippi",2010,"Cotton",12.3963994149263
"4314","Mississippi",2010,"Fruits & Nuts",0.454507184274883
"4315","Mississippi",2010,"Grains & Feed",17.7473276034365
"4316","Mississippi",2010,"Meat & Animal Products",11.6926947328252
"4317","Mississippi",2010,"Non-commodity crops",2.4140798482753
"4318","Mississippi",2010,"Oilseeds",36.0389865814818
"4319","Mississippi",2010,"Poultry & Eggs",17.9590787425367
"4320","Mississippi",2010,"Vegetables",1.29692589224319
"4321","Mississippi",2011,"Cotton",22.1184844573287
"4322","Mississippi",2011,"Fruits & Nuts",0.766073244638529
"4323","Mississippi",2011,"Grains & Feed",19.3408622887447
"4324","Mississippi",2011,"Meat & Animal Products",10.6831246334172
"4325","Mississippi",2011,"Non-commodity crops",2.29429229568841
"4326","Mississippi",2011,"Oilseeds",26.368110260621
"4327","Mississippi",2011,"Poultry & Eggs",17.250457612687
"4328","Mississippi",2011,"Vegetables",1.17859520687442
"4329","Mississippi",2012,"Cotton",19.5055657792875
"4330","Mississippi",2012,"Fruits & Nuts",0.429548189426418
"4331","Mississippi",2012,"Grains & Feed",15.2438603431522
"4332","Mississippi",2012,"Meat & Animal Products",7.69340188526333
"4333","Mississippi",2012,"Non-commodity crops",2.01154695805103
"4334","Mississippi",2012,"Oilseeds",38.3385929780695
"4335","Mississippi",2012,"Poultry & Eggs",15.8126141593929
"4336","Mississippi",2012,"Vegetables",0.964869707357169
"4337","Mississippi",2013,"Cotton",12.8223582398093
"4338","Mississippi",2013,"Fruits & Nuts",0.476532205245508
"4339","Mississippi",2013,"Grains & Feed",18.7563653967575
"4340","Mississippi",2013,"Meat & Animal Products",7.94201180654834
"4341","Mississippi",2013,"Non-commodity crops",2.17053639894418
"4342","Mississippi",2013,"Oilseeds",39.5895437896818
"4343","Mississippi",2013,"Poultry & Eggs",17.2967200000878
"4344","Mississippi",2013,"Vegetables",0.945932162925553
"4345","Mississippi",2014,"Cotton",12.6837488736249
"4346","Mississippi",2014,"Fruits & Nuts",0.288512954428244
"4347","Mississippi",2014,"Grains & Feed",17.4679598101112
"4348","Mississippi",2014,"Meat & Animal Products",7.74822039695568
"4349","Mississippi",2014,"Non-commodity crops",2.27494328961107
"4350","Mississippi",2014,"Oilseeds",42.2430039643503
"4351","Mississippi",2014,"Poultry & Eggs",16.216866884406
"4352","Mississippi",2014,"Vegetables",1.07674382651253
"4353","Mississippi",2015,"Cotton",13.1739356505214
"4354","Mississippi",2015,"Fruits & Nuts",0.377137983410098
"4355","Mississippi",2015,"Grains & Feed",16.0549475094748
"4356","Mississippi",2015,"Meat & Animal Products",8.70593651751574
"4357","Mississippi",2015,"Non-commodity crops",2.57243975405314
"4358","Mississippi",2015,"Oilseeds",42.5153606090304
"4359","Mississippi",2015,"Poultry & Eggs",15.0835212212234
"4360","Mississippi",2015,"Vegetables",1.51672075477099
"4361","Mississippi",2016,"Cotton",11.6239808988281
"4362","Mississippi",2016,"Fruits & Nuts",0.244061272119193
"4363","Mississippi",2016,"Grains & Feed",15.2196902245318
"4364","Mississippi",2016,"Meat & Animal Products",8.88321058261901
"4365","Mississippi",2016,"Non-commodity crops",2.98501199058353
"4366","Mississippi",2016,"Oilseeds",43.3945183688123
"4367","Mississippi",2016,"Poultry & Eggs",15.255387279843
"4368","Mississippi",2016,"Vegetables",2.39413938266302
"4369","Mississippi",2017,"Cotton",18.6717347249108
"4370","Mississippi",2017,"Fruits & Nuts",0.113419458561783
"4371","Mississippi",2017,"Grains & Feed",13.3681750060863
"4372","Mississippi",2017,"Meat & Animal Products",8.92922666362709
"4373","Mississippi",2017,"Non-commodity crops",2.79894217310127
"4374","Mississippi",2017,"Oilseeds",39.2864194651257
"4375","Mississippi",2017,"Poultry & Eggs",15.1200609139232
"4376","Mississippi",2017,"Vegetables",1.71202159466381
"4377","Mississippi",2018,"Cotton",25.3589820073893
"4378","Mississippi",2018,"Fruits & Nuts",0
"4379","Mississippi",2018,"Grains & Feed",13.1939742955352
"4380","Mississippi",2018,"Meat & Animal Products",9.31820099093141
"4381","Mississippi",2018,"Non-commodity crops",3.23104096966276
"4382","Mississippi",2018,"Oilseeds",31.0166972042912
"4383","Mississippi",2018,"Poultry & Eggs",16.0961333599998
"4384","Mississippi",2018,"Vegetables",1.78497117219031
"4385","Mississippi",2019,"Cotton",23.7612871547568
"4386","Mississippi",2019,"Fruits & Nuts",0
"4387","Mississippi",2019,"Grains & Feed",10.8823264971708
"4388","Mississippi",2019,"Meat & Animal Products",9.0059475706864
"4389","Mississippi",2019,"Non-commodity crops",2.71895895042877
"4390","Mississippi",2019,"Oilseeds",37.1908837632109
"4391","Mississippi",2019,"Poultry & Eggs",14.9245226134852
"4392","Mississippi",2019,"Vegetables",1.51607345026105
"4393","Mississippi",2020,"Cotton",22.6869054154149
"4394","Mississippi",2020,"Fruits & Nuts",0
"4395","Mississippi",2020,"Grains & Feed",11.7750069980746
"4396","Mississippi",2020,"Meat & Animal Products",9.61808354036155
"4397","Mississippi",2020,"Non-commodity crops",2.40887690874159
"4398","Mississippi",2020,"Oilseeds",39.1539761328818
"4399","Mississippi",2020,"Poultry & Eggs",12.3023714101792
"4400","Mississippi",2020,"Vegetables",2.05477959434638
"4401","Mississippi",2021,"Cotton",15.9484764409635
"4402","Mississippi",2021,"Fruits & Nuts",0
"4403","Mississippi",2021,"Grains & Feed",13.0478989326573
"4404","Mississippi",2021,"Meat & Animal Products",10.4448276934771
"4405","Mississippi",2021,"Non-commodity crops",2.32066192627317
"4406","Mississippi",2021,"Oilseeds",43.9879456380135
"4407","Mississippi",2021,"Poultry & Eggs",12.6373323851156
"4408","Mississippi",2021,"Vegetables",1.61285698349977
"4409","Mississippi",2022,"Cotton",18.2552190357046
"4410","Mississippi",2022,"Fruits & Nuts",0
"4411","Mississippi",2022,"Grains & Feed",12.5871196803491
"4412","Mississippi",2022,"Meat & Animal Products",10.0759768267868
"4413","Mississippi",2022,"Non-commodity crops",2.17614175858934
"4414","Mississippi",2022,"Oilseeds",42.8582021878577
"4415","Mississippi",2022,"Poultry & Eggs",12.8017517361497
"4416","Mississippi",2022,"Vegetables",1.24558877456283
"4417","Missouri",2000,"Cotton",4.81191225480496
"4418","Missouri",2000,"Fruits & Nuts",0.460429557564916
"4419","Missouri",2000,"Grains & Feed",33.1844810258446
"4420","Missouri",2000,"Meat & Animal Products",17.6612256688684
"4421","Missouri",2000,"Non-commodity crops",3.79171696154314
"4422","Missouri",2000,"Oilseeds",34.3468322393731
"4423","Missouri",2000,"Poultry & Eggs",5.4245069869374
"4424","Missouri",2000,"Vegetables",0.318895305063592
"4425","Missouri",2001,"Cotton",5.0425188297859
"4426","Missouri",2001,"Fruits & Nuts",0.49623352036052
"4427","Missouri",2001,"Grains & Feed",31.7322774013253
"4428","Missouri",2001,"Meat & Animal Products",16.5777289061565
"4429","Missouri",2001,"Non-commodity crops",3.73643523516879
"4430","Missouri",2001,"Oilseeds",36.024244720853
"4431","Missouri",2001,"Poultry & Eggs",6.05074753355204
"4432","Missouri",2001,"Vegetables",0.339813852797926
"4433","Missouri",2002,"Cotton",5.37283808759903
"4434","Missouri",2002,"Fruits & Nuts",0.597923801672378
"4435","Missouri",2002,"Grains & Feed",28.9736377992394
"4436","Missouri",2002,"Meat & Animal Products",15.6349658857259
"4437","Missouri",2002,"Non-commodity crops",3.56418160500363
"4438","Missouri",2002,"Oilseeds",39.9373771651971
"4439","Missouri",2002,"Poultry & Eggs",5.60558255803033
"4440","Missouri",2002,"Vegetables",0.313493097532241
"4441","Missouri",2003,"Cotton",7.65078684848982
"4442","Missouri",2003,"Fruits & Nuts",0.597869118819513
"4443","Missouri",2003,"Grains & Feed",28.929029881081
"4444","Missouri",2003,"Meat & Animal Products",14.6376623094521
"4445","Missouri",2003,"Non-commodity crops",4.80265587309154
"4446","Missouri",2003,"Oilseeds",38.2238688115044
"4447","Missouri",2003,"Poultry & Eggs",4.16324800162345
"4448","Missouri",2003,"Vegetables",0.994879155938143
"4449","Missouri",2004,"Cotton",8.61333505712475
"4450","Missouri",2004,"Fruits & Nuts",0.525166783933529
"4451","Missouri",2004,"Grains & Feed",33.6030523269884
"4452","Missouri",2004,"Meat & Animal Products",11.8013060806824
"4453","Missouri",2004,"Non-commodity crops",4.12381665470283
"4454","Missouri",2004,"Oilseeds",35.5100317468344
"4455","Missouri",2004,"Poultry & Eggs",4.81522662864022
"4456","Missouri",2004,"Vegetables",1.00806472109355
"4457","Missouri",2005,"Cotton",8.04289869443567
"4458","Missouri",2005,"Fruits & Nuts",0.712573307041117
"4459","Missouri",2005,"Grains & Feed",28.9194051934707
"4460","Missouri",2005,"Meat & Animal Products",13.9657392518616
"4461","Missouri",2005,"Non-commodity crops",4.03006882561364
"4462","Missouri",2005,"Oilseeds",37.0884431391097
"4463","Missouri",2005,"Poultry & Eggs",6.21804864781936
"4464","Missouri",2005,"Vegetables",1.02282294064822
